RoomCount,Floor,Size(m2),Age,District,Price(TL)
4,1.0,120.0,18.0,Sincan,1417500
3,1.0,95.0,13.0,Sincan,2098500
4,1.0,105.0,20.0,Sincan,2242500
4,3.0,120.0,20.0,Sincan,2325000
4,2.0,125.0,13.0,Sincan,2977500
4,4.0,115.0,18.0,Sincan,2340000
4,2.0,140.0,20.0,Sincan,2625000
3,1.0,98.0,20.0,Sincan,1497000
4,1.0,135.0,13.0,Sincan,3448500
4,2.0,125.0,18.0,Sincan,2143500
4,1.0,90.0,20.0,Sincan,2533500
4,14.0,202.0,4.0,Sincan,5085000
4,2.0,135.0,13.0,Sincan,2512500
4,2.0,130.0,18.0,Sincan,2458500
4,1.0,145.0,0.0,Sincan,5248500
4,1.0,125.0,13.0,Sincan,2098500
4,1.0,135.0,18.0,Sincan,4498500
4,3.0,145.0,3.0,Sincan,3357000
4,1.0,145.0,20.0,Sincan,2503500
4,3.0,125.0,18.0,Sincan,2160000
4,1.0,135.0,4.0,Sincan,2205000
4,4.0,145.0,0.0,Sincan,3223500
4,2.0,120.0,18.0,Sincan,2458500
4,1.0,125.0,0.0,Sincan,2602500
4,1.0,125.0,18.0,Sincan,3448500
4,1.0,125.0,18.0,Sincan,2788500
4,2.0,130.0,13.0,Sincan,2473500
4,2.0,115.0,20.0,Sincan,2503500
5,2.0,180.0,0.0,Sincan,4545000
4,3.0,120.0,18.0,Sincan,2698500
4,2.0,145.0,0.0,Sincan,3975000
4,1.0,145.0,13.0,Sincan,2625000
3,1.0,100.0,7.5,Sincan,2445000
3,1.0,105.0,13.0,Sincan,1942500
3,1.0,90.0,20.0,Sincan,1942500
3,1.0,100.0,18.0,Sincan,2098500
3,1.0,95.0,20.0,Sincan,1942500
6,4.0,220.0,18.0,Sincan,2848500
3,3.0,110.0,4.0,Sincan,2737500
4,1.0,135.0,3.0,Sincan,3150000
4,3.0,140.0,7.5,Sincan,2977500
4,2.0,130.0,20.0,Sincan,2550000
4,3.0,130.0,7.5,Sincan,2715000
4,2.0,130.0,18.0,Sincan,2265000
4,2.0,130.0,13.0,Sincan,2970000
2,5.0,75.0,2.0,Sincan,2475000
4,3.0,140.0,0.0,Sincan,3750000
4,3.0,135.0,7.5,Sincan,2848500
4,1.0,135.0,4.0,Sincan,3148500
4,3.0,145.0,0.0,Sincan,3388500
4,8.0,155.0,3.0,Sincan,5025000
3,1.0,100.0,13.0,Sincan,1948500
4,3.0,130.0,13.0,Sincan,2472000
3,1.0,100.0,20.0,Sincan,1942500
4,3.0,140.0,13.0,Sincan,3000000
3,1.0,105.0,13.0,Sincan,1903500
2,4.0,90.0,7.5,Sincan,1125000
4,4.0,130.0,20.0,Sincan,2473500
3,0.0,105.0,13.0,Sincan,1650000
3,-1.0,125.0,2.0,Sincan,1753500
4,2.0,115.0,20.0,Sincan,2475000
5,5.0,185.0,3.0,Sincan,6225000
4,1.0,115.0,20.0,Sincan,1993500
4,2.0,135.0,20.0,Sincan,2775000
3,1.0,100.0,20.0,Sincan,2023500
4,1.0,120.0,13.0,Sincan,2203500
4,2.0,120.0,18.0,Sincan,2325000
4,3.0,115.0,18.0,Sincan,2325000
4,3.0,120.0,13.0,Sincan,3150000
4,1.0,125.0,18.0,Sincan,1888500
4,1.0,130.0,13.0,Sincan,2548500
4,1.0,120.0,13.0,Sincan,2725500
6,4.0,250.0,20.0,Sincan,2992500
4,2.0,130.0,13.0,Sincan,2976000
4,3.0,115.0,13.0,Sincan,2715000
4,1.0,130.0,18.0,Sincan,2398500
7,4.0,300.0,13.0,Sincan,3975000
4,1.0,135.0,7.5,Sincan,3148500
4,4.0,120.0,18.0,Sincan,2475000
5,2.0,170.0,0.0,Sincan,4182000
4,1.0,130.0,18.0,Sincan,2533500
4,1.0,120.0,0.0,Sincan,2518500
4,2.0,125.0,20.0,Sincan,2338500
4,1.0,135.0,7.5,Sincan,3598500
3,1.0,115.0,7.5,Sincan,2218500
4,2.0,125.0,20.0,Sincan,2248500
3,1.0,100.0,20.0,Sincan,1813500
4,1.0,130.0,20.0,Sincan,1993500
4,1.0,120.0,18.0,Sincan,2475000
4,1.0,150.0,7.5,Sincan,3973500
4,1.0,165.0,0.0,Sincan,3225000
4,2.0,120.0,18.0,Sincan,1993500
4,2.0,120.0,13.0,Sincan,2842500
4,1.0,120.0,0.0,Sincan,2850000
4,1.0,140.0,0.0,Sincan,4425000
4,1.0,140.0,18.0,Sincan,2848500
4,4.0,120.0,20.0,Sincan,2503500
4,4.0,130.0,20.0,Sincan,2023500
8,3.0,250.0,13.0,Sincan,5250000
4,3.0,120.0,20.0,Sincan,2248500
4,3.0,110.0,7.5,Sincan,3600000
4,3.0,135.0,13.0,Sincan,3298500
4,1.0,135.0,13.0,Sincan,3373500
4,3.0,135.0,20.0,Sincan,2173500
4,1.0,130.0,7.5,Sincan,2367000
4,3.0,120.0,20.0,Sincan,2683500
4,2.0,125.0,20.0,Sincan,2212500
3,3.0,85.0,13.0,Sincan,2143500
6,5.0,250.0,18.0,Sincan,3223500
4,4.0,125.0,20.0,Sincan,2368500
4,4.0,120.0,20.0,Sincan,2368500
4,1.0,130.0,7.5,Sincan,3073500
4,4.0,120.0,20.0,Sincan,2473500
4,1.0,115.0,20.0,Sincan,3448500
4,1.0,110.0,20.0,Sincan,2338500
4,6.0,125.0,13.0,Sincan,2833500
4,3.0,145.0,0.0,Sincan,3598500
5,4.0,165.0,0.0,Sincan,5985000
4,3.0,130.0,7.5,Sincan,2880000
3,4.0,140.0,7.5,Sincan,3148500
4,2.0,145.0,7.5,Sincan,3297000
4,1.0,130.0,13.0,Sincan,3375000
4,2.0,125.0,20.0,Sincan,2653500
3,2.0,100.0,20.0,Sincan,2067000
4,-1.0,125.0,7.5,Sincan,2100000
4,1.0,130.0,20.0,Sincan,2698500
4,3.0,135.0,20.0,Sincan,3300000
4,1.0,130.0,0.0,Sincan,2473500
7,4.0,280.0,1.0,Sincan,6225000
4,1.0,100.0,20.0,Sincan,2533500
5,1.0,170.0,0.0,Sincan,5250000
7,3.0,280.0,0.0,Sincan,6225000
4,1.0,130.0,7.5,Sincan,5248500
4,3.0,110.0,20.0,Sincan,2683500
5,1.0,165.0,0.0,Sincan,4275000
4,3.0,126.0,13.0,Sincan,2805000
3,1.0,100.0,20.0,Sincan,1170000
4,1.0,110.0,0.0,Sincan,2775000
4,2.0,110.0,20.0,Sincan,2383500
5,1.0,150.0,0.0,Sincan,4200000
4,1.0,150.0,0.0,Sincan,4273500
4,3.0,120.0,18.0,Sincan,2550000
4,1.0,135.0,7.5,Sincan,3450000
4,1.0,130.0,20.0,Sincan,3375000
7,8.0,320.0,13.0,Sincan,5998500
3,1.0,110.0,13.0,Sincan,2158500
4,2.0,120.0,0.0,Sincan,4275000
4,1.0,115.0,0.0,Sincan,3375000
4,1.0,145.0,20.0,Sincan,3225000
4,1.0,125.0,18.0,Sincan,2533500
4,3.0,130.0,0.0,Sincan,3450000
4,1.0,130.0,20.0,Sincan,1903500
4,1.0,125.0,13.0,Sincan,2383500
4,1.0,130.0,18.0,Sincan,3148500
4,4.0,120.0,18.0,Sincan,2503500
3,1.0,110.0,20.0,Sincan,2085000
4,3.0,125.0,18.0,Sincan,2383500
4,2.0,135.0,18.0,Sincan,2338500
4,2.0,130.0,20.0,Sincan,2625000
3,1.0,92.0,13.0,Sincan,1243500
3,1.0,105.0,0.0,Sincan,2850000
5,2.0,165.0,0.0,Sincan,5100000
5,1.0,170.0,2.0,Sincan,4575000
4,1.0,120.0,13.0,Sincan,2023500
4,4.0,125.0,18.0,Sincan,2503500
4,4.0,135.0,18.0,Sincan,2137500
4,4.0,120.0,13.0,Sincan,4050000
4,5.0,125.0,20.0,Sincan,2700000
4,1.0,130.0,7.5,Sincan,2370000
4,2.0,130.0,18.0,Sincan,2812500
4,4.0,130.0,13.0,Sincan,2527500
4,2.0,160.0,0.0,Sincan,2505000
4,3.0,125.0,18.0,Sincan,2475000
4,1.0,115.0,20.0,Sincan,2025000
4,1.0,140.0,0.0,Sincan,3825000
4,1.0,135.0,7.5,Sincan,4312500
4,3.0,130.0,18.0,Sincan,2265000
4,2.0,125.0,13.0,Sincan,2842500
4,5.0,130.0,13.0,Sincan,2595000
4,1.0,130.0,0.0,Sincan,4125000
4,1.0,145.0,20.0,Sincan,3150000
3,1.0,95.0,20.0,Sincan,1798500
4,2.0,120.0,20.0,Sincan,2842500
4,4.0,135.0,20.0,Sincan,2475000
4,2.0,130.0,13.0,Sincan,2772000
4,2.0,115.0,20.0,Sincan,2025000
4,1.0,120.0,13.0,Sincan,1933500
4,3.0,130.0,7.5,Sincan,2925000
4,1.0,105.0,0.0,Sincan,3300000
4,2.0,120.0,20.0,Sincan,2023500
4,4.0,130.0,20.0,Sincan,2263500
4,4.0,135.0,20.0,Sincan,2473500
3,1.0,120.0,20.0,Sincan,1783500
4,2.0,130.0,7.5,Sincan,2473500
4,1.0,135.0,0.0,Sincan,3148500
4,1.0,125.0,13.0,Sincan,2535000
4,2.0,135.0,13.0,Sincan,3450000
4,2.0,120.0,7.5,Sincan,2850000
4,1.0,120.0,13.0,Sincan,3075000
4,4.0,140.0,0.0,Sincan,4200000
4,1.0,135.0,13.0,Sincan,2998500
4,2.0,135.0,18.0,Sincan,2518500
3,1.0,100.0,7.5,Sincan,1702500
3,1.0,135.0,13.0,Sincan,2413500
4,1.0,130.0,7.5,Sincan,2098500
4,3.0,130.0,7.5,Sincan,3223500
4,4.0,125.0,18.0,Sincan,2203500
3,1.0,95.0,18.0,Sincan,1497000
4,1.0,125.0,13.0,Sincan,2338500
4,1.0,125.0,18.0,Sincan,1873500
4,1.0,120.0,13.0,Sincan,1650000
4,1.0,135.0,7.5,Sincan,2850000
4,-1.0,125.0,20.0,Sincan,1912500
5,9.0,160.0,0.0,Sincan,5250000
4,2.0,125.0,0.0,Sincan,4425000
3,1.0,120.0,20.0,Sincan,2023500
4,3.0,125.0,20.0,Sincan,2370000
4,4.0,120.0,18.0,Sincan,2368500
3,3.0,115.0,20.0,Sincan,2205000
4,2.0,125.0,18.0,Sincan,3599850
4,2.0,120.0,13.0,Sincan,2398500
4,1.0,125.0,20.0,Sincan,2385000
3,1.0,110.0,18.0,Sincan,1798500
4,2.0,120.0,20.0,Sincan,2399850
3,1.0,110.0,20.0,Sincan,1798500
4,1.0,125.0,13.0,Sincan,2623500
4,1.0,105.0,4.0,Sincan,2023500
4,1.0,135.0,13.0,Sincan,3900000
4,-1.0,125.0,13.0,Sincan,1873500
4,1.0,120.0,7.5,Sincan,2385000
4,3.0,125.0,18.0,Sincan,2032500
4,1.0,130.0,18.0,Sincan,2548500
4,2.0,135.0,13.0,Sincan,3735000
5,0.0,175.0,0.0,Sincan,2623500
4,4.0,135.0,13.0,Sincan,3750000
3,4.0,110.0,13.0,Sincan,2970000
4,1.0,135.0,0.0,Sincan,4350000
4,3.0,125.0,20.0,Sincan,2400000
4,3.0,120.0,20.0,Sincan,2400000
4,1.0,115.0,18.0,Sincan,2368500
4,2.0,145.0,0.0,Sincan,4350000
5,3.0,175.0,13.0,Sincan,3898500
5,2.0,175.0,0.0,Sincan,3675000
4,1.0,130.0,13.0,Sincan,2325000
4,6.0,145.0,0.0,Sincan,4498500
4,4.0,130.0,0.0,Sincan,2325000
4,1.0,155.0,3.0,Sincan,3375000
4,1.0,140.0,18.0,Sincan,2250000
4,3.0,130.0,18.0,Sincan,2608500
3,0.0,117.0,0.0,Sincan,1948500
4,4.0,130.0,3.0,Sincan,3375000
4,3.0,135.0,7.5,Sincan,3358500
4,4.0,130.0,20.0,Sincan,2488500
4,2.0,120.0,18.0,Sincan,2587500
4,5.0,145.0,3.0,Sincan,3810000
5,1.0,175.0,0.0,Sincan,4650000
4,2.0,125.0,20.0,Sincan,2400000
4,2.0,125.0,20.0,Sincan,2548500
4,1.0,140.0,1.0,Sincan,3382500
4,2.0,120.0,20.0,Sincan,2683500
4,2.0,130.0,7.5,Sincan,2700000
4,3.0,130.0,7.5,Sincan,3375000
4,2.0,135.0,0.0,Sincan,4800000
4,3.0,125.0,20.0,Sincan,2638500
4,4.0,130.0,13.0,Sincan,2475000
4,1.0,130.0,20.0,Sincan,1947000
4,2.0,130.0,18.0,Sincan,3300000
4,1.0,145.0,0.0,Sincan,2472000
3,2.0,100.0,20.0,Sincan,1798500
4,2.0,135.0,7.5,Sincan,2548500
4,2.0,125.0,18.0,Sincan,2998500
4,1.0,130.0,13.0,Sincan,2625000
4,3.0,135.0,13.0,Sincan,3075000
3,3.0,105.0,7.5,Sincan,2683500
4,1.0,100.0,20.0,Sincan,2700000
4,2.0,120.0,20.0,Sincan,2383500
3,3.0,110.0,20.0,Sincan,2475000
4,1.0,125.0,13.0,Sincan,1417500
4,4.0,130.0,7.5,Sincan,2550000
4,7.0,130.0,0.0,Sincan,1657500
4,1.0,170.0,0.0,Sincan,5175000
3,1.0,130.0,7.5,Sincan,2265000
4,1.0,120.0,18.0,Sincan,2548500
3,3.0,100.0,20.0,Sincan,2325000
4,2.0,140.0,13.0,Sincan,2797500
4,3.0,130.0,20.0,Sincan,2625000
4,1.0,130.0,20.0,Sincan,1950000
4,2.0,125.0,18.0,Sincan,3375000
4,2.0,145.0,2.0,Sincan,3495000
4,2.0,130.0,0.0,Sincan,4350000
5,2.0,160.0,1.0,Sincan,2100000
4,1.0,125.0,18.0,Sincan,2512500
4,5.0,125.0,0.0,Sincan,2175000
4,3.0,125.0,20.0,Sincan,2137500
4,4.0,125.0,20.0,Sincan,2473500
5,4.0,187.0,0.0,Sincan,4423500
4,4.0,125.0,13.0,Sincan,2503500
4,1.0,135.0,4.0,Sincan,3375000
6,4.0,260.0,7.5,Sincan,4425000
4,1.0,130.0,7.5,Sincan,2775000
4,1.0,135.0,0.0,Sincan,2622000
4,4.0,135.0,0.0,Sincan,3223500
4,2.0,145.0,0.0,Sincan,4123500
3,1.0,115.0,3.0,Sincan,2428500
3,1.0,105.0,3.0,Sincan,2083500
4,2.0,155.0,4.0,Sincan,4273500
4,2.0,130.0,18.0,Sincan,2758500
4,1.0,130.0,18.0,Sincan,2608500
4,3.0,160.0,4.0,Sincan,2475000
4,4.0,150.0,0.0,Sincan,3507000
4,3.0,125.0,18.0,Sincan,2683500
4,2.0,125.0,0.0,Sincan,4275000
3,1.0,85.0,7.5,Sincan,1873500
4,1.0,115.0,20.0,Sincan,1948500
4,1.0,130.0,20.0,Sincan,1560000
5,1.0,170.0,0.0,Sincan,5400000
4,2.0,140.0,7.5,Sincan,4125000
3,0.0,100.0,0.0,Sincan,2925000
4,2.0,130.0,18.0,Sincan,3523500
4,2.0,135.0,20.0,Sincan,3148500
5,1.0,150.0,0.0,Sincan,5100000
4,1.0,125.0,20.0,Sincan,2398500
4,-1.0,120.0,13.0,Sincan,1333500
4,1.0,125.0,7.5,Sincan,2368500
4,0.0,115.0,20.0,Sincan,2638500
4,3.0,125.0,20.0,Sincan,2683500
4,3.0,120.0,20.0,Sincan,2383500
5,1.0,160.0,20.0,Sincan,3495000
4,1.0,135.0,18.0,Sincan,2638500
4,1.0,125.0,20.0,Sincan,2638500
3,1.0,100.0,13.0,Sincan,2023500
4,1.0,120.0,7.5,Sincan,2370000
4,-1.0,110.0,20.0,Sincan,1738500
4,3.0,120.0,20.0,Sincan,2398500
4,2.0,130.0,20.0,Sincan,3375000
3,1.0,100.0,1.0,Sincan,2233500
4,1.0,120.0,20.0,Sincan,1948500
4,4.0,125.0,20.0,Sincan,2683500
4,3.0,130.0,13.0,Sincan,2623500
3,0.0,420.0,0.0,Sincan,1453500
3,0.0,110.0,7.5,Sincan,2272500
4,3.0,130.0,18.0,Sincan,2578500
4,2.0,135.0,20.0,Sincan,2842500
4,2.0,120.0,13.0,Sincan,2977500
4,2.0,135.0,20.0,Sincan,3375000
4,4.0,130.0,13.0,Sincan,2385000
4,3.0,125.0,13.0,Sincan,2082000
4,4.0,130.0,20.0,Sincan,2503500
3,1.0,95.0,20.0,Sincan,1477500
4,2.0,125.0,7.5,Sincan,3300000
4,3.0,125.0,20.0,Sincan,3750000
3,3.0,90.0,4.0,Sincan,3000000
3,1.0,90.0,18.0,Sincan,1477500
4,4.0,130.0,20.0,Sincan,2250000
4,2.0,125.0,20.0,Sincan,2280000
3,1.0,100.0,13.0,Sincan,1798500
4,3.0,140.0,7.5,Sincan,2880000
4,1.0,120.0,20.0,Sincan,2775000
4,3.0,125.0,13.0,Sincan,2083500
4,1.0,140.0,3.0,Sincan,3750000
4,1.0,125.0,20.0,Sincan,2025000
4,3.0,120.0,18.0,Sincan,2475000
4,4.0,125.0,18.0,Sincan,2472000
3,1.0,105.0,13.0,Sincan,1873500
3,0.0,105.0,4.0,Sincan,2700000
4,5.0,145.0,7.5,Sincan,4312500
4,4.0,125.0,0.0,Sincan,4125000
5,13.0,170.0,0.0,Sincan,6148500
4,1.0,130.0,18.0,Sincan,2173500
4,3.0,120.0,20.0,Sincan,2353500
4,1.0,115.0,18.0,Sincan,2293500
5,1.0,140.0,13.0,Sincan,2475000
4,1.0,115.0,0.0,Sincan,2683500
4,3.0,130.0,20.0,Sincan,2683500
4,1.0,130.0,20.0,Sincan,1333500
4,2.0,130.0,20.0,Sincan,2085000
3,1.0,95.0,13.0,Sincan,1798500
2,6.0,65.0,13.0,Sincan,1401000
3,2.0,97.0,7.5,Sincan,2970000
5,4.0,155.0,18.0,Sincan,2923500
3,0.0,110.0,7.5,Sincan,2280000
4,1.0,125.0,18.0,Sincan,2062500
4,1.0,120.0,20.0,Sincan,1798500
4,1.0,125.0,18.0,Sincan,2638500
4,3.0,125.0,18.0,Sincan,2677500
4,3.0,125.0,13.0,Sincan,3133500
4,1.0,120.0,20.0,Sincan,2683500
4,1.0,125.0,0.0,Sincan,2848500
5,1.0,170.0,0.0,Sincan,4948500
4,3.0,145.0,7.5,Sincan,3223500
4,2.0,130.0,18.0,Sincan,2415000
4,1.0,130.0,18.0,Sincan,2742000
4,1.0,125.0,7.5,Sincan,2700000
4,2.0,120.0,20.0,Sincan,2145000
4,3.0,120.0,18.0,Sincan,2398500
4,1.0,125.0,13.0,Sincan,3075000
4,2.0,135.0,18.0,Sincan,2548500
4,1.0,130.0,20.0,Sincan,2775000
4,2.0,125.0,0.0,Sincan,3600000
4,3.0,115.0,20.0,Sincan,2533500
4,4.0,130.0,13.0,Sincan,4275000
4,4.0,130.0,13.0,Sincan,3600000
3,1.0,100.0,20.0,Sincan,1783500
4,1.0,135.0,13.0,Sincan,2700000
4,1.0,140.0,13.0,Sincan,2962500
4,1.0,130.0,0.0,Sincan,3600000
3,1.0,110.0,13.0,Sincan,1873500
4,3.0,135.0,7.5,Sincan,3448500
4,1.0,110.0,0.0,Sincan,2550000
4,3.0,125.0,7.5,Sincan,3735000
4,2.0,105.0,20.0,Sincan,2773500
4,4.0,135.0,13.0,Sincan,2775000
4,4.0,130.0,18.0,Sincan,2338500
5,3.0,240.0,18.0,Sincan,3075000
4,1.0,125.0,20.0,Sincan,2430000
4,1.0,120.0,13.0,Sincan,2775000
4,2.0,110.0,20.0,Sincan,2250000
4,3.0,110.0,20.0,Sincan,2025000
4,4.0,155.0,4.0,Sincan,3997500
4,3.0,130.0,7.5,Sincan,3487500
4,4.0,130.0,13.0,Sincan,2835000
4,0.0,120.0,0.0,Sincan,2625000
4,1.0,130.0,1.0,Sincan,3375000
5,3.0,170.0,0.0,Sincan,5085000
4,14.0,150.0,0.0,Sincan,4635000
4,3.0,145.0,13.0,Sincan,2878500
5,2.0,165.0,7.5,Sincan,3298500
4,4.0,140.0,0.0,Sincan,3523500
5,3.0,155.0,0.0,Sincan,3703500
4,2.0,135.0,13.0,Sincan,2697000
3,3.0,135.0,0.0,Sincan,2998500
4,4.0,145.0,0.0,Sincan,3523500
4,1.0,150.0,0.0,Sincan,3898500
4,4.0,125.0,18.0,Sincan,2385000
4,3.0,145.0,0.0,Sincan,2175000
4,1.0,105.0,20.0,Sincan,2290500
4,1.0,130.0,20.0,Sincan,1987500
4,4.0,130.0,18.0,Sincan,2533500
4,3.0,115.0,20.0,Sincan,2385000
4,3.0,140.0,18.0,Sincan,2608500
4,1.0,125.0,20.0,Sincan,2527500
4,3.0,130.0,13.0,Sincan,2443500
4,4.0,125.0,20.0,Sincan,2548500
5,2.0,130.0,20.0,Sincan,2550000
4,4.0,130.0,20.0,Sincan,2475000
4,3.0,125.0,20.0,Sincan,2850000
4,2.0,125.0,18.0,Sincan,2550000
4,1.0,125.0,18.0,Sincan,2098500
4,3.0,125.0,13.0,Sincan,2475000
4,1.0,120.0,13.0,Sincan,2323500
4,2.0,110.0,20.0,Sincan,2503500
4,1.0,120.0,13.0,Sincan,2370000
4,4.0,125.0,20.0,Sincan,2175000
4,2.0,125.0,20.0,Sincan,2700000
4,3.0,125.0,20.0,Sincan,2700000
4,3.0,140.0,7.5,Sincan,3373500
4,1.0,125.0,18.0,Sincan,3150000
4,1.0,110.0,18.0,Sincan,1333500
4,1.0,125.0,7.5,Sincan,2370000
4,1.0,125.0,18.0,Sincan,2263500
4,1.0,130.0,20.0,Sincan,2445000
4,3.0,125.0,20.0,Sincan,2773500
4,3.0,135.0,7.5,Sincan,3375000
4,2.0,135.0,13.0,Sincan,2370000
4,1.0,115.0,18.0,Sincan,2533500
4,3.0,145.0,20.0,Sincan,2323500
4,1.0,130.0,13.0,Sincan,3150000
3,1.0,85.0,20.0,Sincan,2023500
4,1.0,135.0,20.0,Sincan,2692500
4,6.0,153.0,7.5,Sincan,4725000
4,1.0,120.0,20.0,Sincan,1800000
4,1.0,125.0,0.0,Sincan,4275000
4,1.0,115.0,18.0,Sincan,2638500
4,1.0,130.0,18.0,Sincan,2685000
4,1.0,120.0,18.0,Sincan,2638500
4,4.0,110.0,20.0,Sincan,2503500
4,0.0,140.0,20.0,Sincan,2638500
4,4.0,120.0,13.0,Sincan,2503500
4,2.0,100.0,20.0,Sincan,2773500
4,1.0,125.0,18.0,Sincan,2385000
4,1.0,140.0,0.0,Sincan,3975000
4,1.0,125.0,0.0,Sincan,3300000
4,1.0,95.0,18.0,Sincan,1903500
4,1.0,130.0,20.0,Sincan,2623500
4,3.0,120.0,18.0,Sincan,2473500
4,2.0,125.0,18.0,Sincan,2533500
4,2.0,130.0,3.0,Sincan,2338500
4,2.0,130.0,13.0,Sincan,2977500
4,5.0,165.0,7.5,Sincan,5925000
4,0.0,110.0,20.0,Sincan,2638500
4,2.0,130.0,18.0,Sincan,2503500
4,1.0,95.0,18.0,Sincan,2098500
4,2.0,150.0,0.0,Sincan,4425000
3,1.0,105.0,13.0,Sincan,1875000
4,1.0,130.0,20.0,Sincan,2638500
4,3.0,128.0,20.0,Sincan,2683500
4,1.0,150.0,1.0,Sincan,3375000
4,1.0,115.0,18.0,Sincan,1875000
4,5.0,130.0,18.0,Sincan,2130000
5,2.0,150.0,0.0,Sincan,4273500
4,4.0,140.0,4.0,Sincan,3748500
4,1.0,135.0,4.0,Sincan,2548500
4,2.0,130.0,13.0,Sincan,2263500
4,1.0,125.0,13.0,Sincan,2205000
4,1.0,130.0,18.0,Sincan,2925000
4,1.0,140.0,20.0,Sincan,2473500
3,2.0,105.0,7.5,Sincan,2278500
4,1.0,145.0,18.0,Sincan,1798500
4,1.0,135.0,20.0,Sincan,2638500
4,3.0,125.0,13.0,Sincan,2548500
3,1.0,100.0,20.0,Sincan,2290500
4,4.0,130.0,13.0,Sincan,2307000
4,1.0,130.0,13.0,Sincan,2692500
4,2.0,130.0,13.0,Sincan,2835000
4,1.0,140.0,13.0,Sincan,3448500
4,4.0,130.0,20.0,Sincan,2518500
5,4.0,175.0,0.0,Sincan,5398500
4,4.0,125.0,18.0,Sincan,2527500
4,4.0,135.0,4.0,Sincan,3448500
7,3.0,280.0,13.0,Sincan,4800000
5,3.0,150.0,20.0,Sincan,2548500
4,2.0,120.0,7.5,Sincan,2938500
4,3.0,130.0,20.0,Sincan,2773500
4,1.0,125.0,13.0,Sincan,2503500
4,2.0,120.0,13.0,Sincan,2833500
3,3.0,95.0,7.5,Sincan,2653500
4,3.0,120.0,13.0,Sincan,3253500
3,1.0,90.0,13.0,Sincan,1978500
3,1.0,115.0,7.5,Sincan,2130000
3,-1.0,105.0,7.5,Sincan,1873500
4,3.0,125.0,18.0,Sincan,2235000
4,2.0,120.0,20.0,Sincan,2488500
4,2.0,125.0,20.0,Sincan,2773500
4,1.0,125.0,3.0,Sincan,3225000
4,3.0,135.0,13.0,Sincan,2548500
4,6.0,125.0,13.0,Sincan,2925000
4,4.0,135.0,18.0,Sincan,2638500
4,1.0,125.0,13.0,Sincan,2548500
3,1.0,90.0,13.0,Sincan,1243500
4,2.0,120.0,18.0,Sincan,2533500
3,1.0,90.0,18.0,Sincan,2173500
4,1.0,150.0,18.0,Sincan,2992500
4,3.0,120.0,18.0,Sincan,2503500
3,1.0,95.0,20.0,Sincan,2098500
4,3.0,120.0,13.0,Sincan,3097500
3,1.0,100.0,18.0,Sincan,1800000
4,1.0,135.0,20.0,Sincan,3283500
4,1.0,120.0,18.0,Sincan,2760000
4,1.0,125.0,0.0,Sincan,3450000
4,1.0,120.0,20.0,Sincan,2385000
5,1.0,130.0,0.0,Sincan,3838500
4,3.0,125.0,20.0,Sincan,2383500
4,1.0,100.0,20.0,Sincan,1873500
3,1.0,100.0,20.0,Sincan,1453500
5,1.0,158.0,0.0,Sincan,2623500
4,1.0,130.0,3.0,Sincan,2773500
4,1.0,145.0,0.0,Sincan,3373500
4,1.0,115.0,0.0,Sincan,2623500
4,3.0,125.0,7.5,Sincan,2848500
2,2.0,110.0,0.0,Sincan,2248500
4,4.0,140.0,7.5,Sincan,3748500
4,4.0,140.0,4.0,Sincan,2775000
4,2.0,140.0,7.5,Sincan,2998500
4,3.0,140.0,7.5,Sincan,2848500
4,4.0,140.0,7.5,Sincan,3420000
4,2.0,130.0,13.0,Sincan,3148500
4,1.0,120.0,20.0,Sincan,2488500
4,1.0,120.0,7.5,Sincan,2625000
4,1.0,125.0,18.0,Sincan,2197500
4,1.0,120.0,13.0,Sincan,2293500
3,1.0,98.0,18.0,Sincan,1903500
4,2.0,130.0,13.0,Sincan,3465000
4,1.0,125.0,13.0,Sincan,2370000
4,1.0,115.0,20.0,Sincan,2038500
4,9.0,140.0,0.0,Sincan,2100000
5,5.0,195.0,7.5,Sincan,5925000
4,3.0,130.0,20.0,Sincan,2788500
5,1.0,160.0,0.0,Sincan,4425000
4,1.0,110.0,0.0,Sincan,2992500
4,2.0,125.0,13.0,Sincan,2685000
4,2.0,145.0,18.0,Sincan,3150000
4,3.0,135.0,18.0,Sincan,3133500
4,1.0,125.0,20.0,Sincan,2938500
4,1.0,125.0,18.0,Sincan,2428500
4,4.0,120.0,13.0,Sincan,2773500
4,4.0,135.0,20.0,Sincan,2775000
4,4.0,150.0,13.0,Sincan,2773500
2,4.0,70.0,18.0,Sincan,1410000
4,1.0,135.0,0.0,Sincan,3375000
5,1.0,165.0,0.0,Sincan,4345500
2,2.0,70.0,7.5,Sincan,1275000
4,4.0,140.0,20.0,Sincan,2307000
3,2.0,130.0,7.5,Sincan,2323500
4,1.0,135.0,18.0,Sincan,3448500
4,1.0,135.0,20.0,Sincan,2098500
5,4.0,225.0,18.0,Sincan,3750000
4,4.0,125.0,18.0,Sincan,2730000
4,1.0,110.0,20.0,Sincan,1912500
7,3.0,320.0,20.0,Sincan,3103500
1,3.0,70.0,7.5,Sincan,1312500
5,1.0,153.0,1.0,Sincan,4275000
4,3.0,140.0,13.0,Sincan,3133500
4,1.0,130.0,20.0,Sincan,2692500
4,3.0,140.0,13.0,Sincan,2848500
4,1.0,135.0,18.0,Sincan,2098500
4,1.0,95.0,20.0,Sincan,1873500
5,4.0,155.0,20.0,Sincan,2923500
